source_URL,Readers Choice Votes,Readers Choice Category,Title,Author,Total Avg Rating,Number of Ratings,Number of Reviews,Number of Pages,Edition,Book Description,First Published date,Kindle Version and Price,Kindle Price,About the Author
https://www.goodreads.com/book/show/125253126-the-witching-year?from_choice=true,3340,Memoir & Autobiography,The Witching Year: A Memoir of Earnest Fumbling Through Modern Witchcraft,Diana Helmuth,3.81,551,140,352,Hardcover,"A skeptic’s year-long quest to find spiritual fulfillment through modern Witchcraft, perfect for fans of A.J. Jacobs and Mary Roach.Diana Helmuth, thirty-three, is skeptical of organized religion. She is also skeptical of disorganized religion. But, more than anything, she is tired of God being dead. So, she decides to try on the fastest growing, self-directed faith in Witchcraft.The result is 366 days of observation, trial, error, wit, and back spasms. Witches today are often presented as confident and finished, proud and powerful. Diana is eager to join them. She wants to follow all the rules, memorize all the incantations, and read all the liturgy. But there’s one glaring problem: no Witch can agree on what the right rules, liturgy, and incantations are.As with life, Diana will have to define the craft for herself, looking past the fashionable and figuring out how to define the real. Along the way, she travels to Salem and Edinburgh (two very Crafty hubs) and attends a week-long (clothing optional) Witch camp in Northern California. Whether she’s trying to perform a full moon ritual on a cardboard box, summon an ancient demon with scotch tape and a kitchen trivet, or just trying to become a calmer, happier person, her biggest question Will any of this really work?The Witching Year follows in the footsteps of celebrated memoirs by journalists like A.J. Jacobs, Mary Roach, and Caitlin Doughty, who knit humor and reportage together in search of something worth believing.",3-Oct-23,Kindle $14.99,14.99,
https://www.goodreads.com/book/show/61885057-while-you-were-out?from_choice=true,3258,Memoir & Autobiography,While You Were Out: An Intimate Family Portrait of Mental Illness in an Era of Silence,Meg Kissinger,4.31,"3,845",596,320,Hardcover,"From award-winning journalist Meg Kissinger, a searing memoir of a family besieged by mental illness, as well as an incisive exploration of the systems that failed them and a testament to the love that sustained them.Growing up in the 1960s in the suburbs of Chicago, Meg Kissinger’s family seemed to live a charmed life. With eight kids and two loving parents, the Kissingers radiated a warm, boisterous energy. Whether they were spending summer days on the shores of Lake Michigan, barreling down the ski slopes, or navigating the trials of their Catholic school, the Kissingers always knew how to live large and play hard.But behind closed doors, a harsher reality was unfolding—a heavily medicated mother hospitalized for anxiety and depression, a manic father prone to violence, and children in the throes of bipolar disorder and depression, two of whom would take their own lives. Through it all, the Kissingers faced the world with their signature dark humor and the unspoken family rule: never talk about it.While You Were Out begins as the personal story of one family’s struggles then opens outward, as Kissinger details how childhood tragedy catalyzed a journalism career focused on exposing our country’s flawed mental health care. Combining the intimacy of memoir with the rigor of investigative reporting, the book explores the consequences of shame, the havoc of botched public policy, and the hope offered by new treatment strategies.Powerful, candid and filled with surprising humor, this is the story of one family’s love and resilience in face of great loss.",5-Sep-23,Kindle $14.99,14.99,"Meg Kissinger spent more than two decades traveling across the country to report on America’s mental health system for the Milwaukee Journal Sentinel. A Pulitzer Prize finalist, she has won dozens of accolades, including two George Polk Awards, the Robert F. Kennedy Award, awards from Investigative Reporters and Editors, and two National Journalism Awards. Kissinger teaches investigative reporting at Columbia University’s Graduate School of Journalism and was a visiting professor at DePauw University, her alma mater. Her stories on the abysmal living conditions for people with mental illness inspired changes to Wisconsin law and led to the creation of hundreds of new housing units. She lives in Milwaukee, Wisconsin, with her husband."
https://www.goodreads.com/book/show/62919742-how-to-say-babylon?from_choice=true,2979,Memoir & Autobiography,How to Say Babylon: A Memoir,Safiya Sinclair,4.47,"3,154",647,352,Hardcover,"With echoes of Educated and Born a Crime, How to Say Babylon is the stunning story of the author’s struggle to break free of her rigid Rastafarian upbringing, ruled by her father’s strict patriarchal views and repressive control of her childhood, to find her own voice as a woman and poet.Throughout her childhood, Safiya Sinclair’s father, a volatile reggae musician and militant adherent to a strict sect of Rastafari, became obsessed with her purity, in particular, with the threat of what Rastas call Babylon, the immoral and corrupting influences of the Western world outside their home. He worried that womanhood would make Safiya and her sisters morally weak and impure, and believed a woman’s highest virtue was her obedience.In an effort to keep Babylon outside the gate, he forbade almost everything. In place of pants, the women in her family were made to wear long skirts and dresses to cover their arms and legs, head wraps to cover their hair, no make-up, no jewelry, no opinions, no friends. Safiya’s mother, while loyal to her father, nonetheless gave Safiya and her siblings the gift of books, including poetry, to which Safiya latched on for dear life. And as Safiya watched her mother struggle voicelessly for years under housework and the rigidity of her father’s beliefs, she increasingly used her education as a sharp tool with which to find her voice and break free. Inevitably, with her rebellion comes clashes with her father, whose rage and paranoia explodes in increasing violence. As Safiya’s voice grows, lyrically and poetically, a collision course is set between them.How to Say Babylon is Sinclair’s reckoning with the culture that initially nourished but ultimately sought to silence her; it is her reckoning with patriarchy and tradition, and the legacy of colonialism in Jamaica. Rich in lyricism and language only a poet could evoke, How to Say Babylon is both a universal story of a woman finding her own power and a unique glimpse into a rarefied world we may know how to name, Rastafari, but one we know little about.'",3-Oct-23,Kindle $14.99,14.99,"Safiya Sinclair was born and raised in Montego Bay, Jamaica. She is the recipient of a Whiting Writers' Award, the Ruth Lilly and Dorothy Sargent Rosenberg Fellowship from the Poetry Foundation, and a Provincetown Fine Arts Work Center Fellowship. Her poems have appeared in Poetry, the Kenyon Review, Boston Review, Gulf Coast, the Gettysburg Review, Prairie Schooner, and elsewhere. Sinclair received her MFA in poetry from the University of Virginia and is a Dornsife Doctoral Fellow at the University of Southern California."
https://www.goodreads.com/book/show/62971594-tell-me-everything?from_choice=true,2973,Memoir & Autobiography,Tell Me Everything,Minka Kelly,4.31,"14,986","1,458",288,Hardcover,"“A timely, urgent portrait of working-class American women.”—Gabrielle UnionMinka Kelly takes readers behind the shiny silver-screen facade and reveals just how good an actress she really is. Fans know her as the spoiled, rich cheerleader Lyla Garrity on Friday Night Lights or as the affluent, mysterious Samantha on the HBO megahit Euphoria. But as revealed for the first time in these pages, Minka Kelly’s life has been anything but easy.Raised by a single mother who worked as a stripper and struggled with addiction, Minka spent years waking up in strange apartments as she and her mom bounced around the country, relying on friends and relatives to take them in. At times they even lived in storage units. She reconnected with her father, Aerosmith’s Rick Dufay, and eventually made her way to Los Angeles, where she landed the role of a lifetime on Friday Night Lights.Now an established actress and philanthropist, Minka takes this next step in her career as a writer. She has poured her soul into the pages of this book, which ultimately tells a story of triumph over adversity, and how resilience and love are all we have in the end.",2-May-23,Kindle $14.99,14.99,
https://www.goodreads.com/book/show/62837289-becoming-free-indeed?from_choice=true,2615,Memoir & Autobiography,Becoming Free Indeed: My Story of Disentangling Faith from Fear,Jinger Duggar Vuolo,3.61,"30,253","3,407",221,Hardcover,"New York Times Bestseller Jinger Vuolo, the sixth child in the famous Duggar family of TLC's 19 Kids and Counting and Counting On , recounts how she began to question the unhealthy ideology of her youth and learned to embrace true freedom in Christ. When Jinger Duggar Vuolo was growing up, she was convinced that obeying the rules was the key to success and God's favor. She zealously promoted the Basic Life Principles of Bill Gothard,   Jinger, along with three of her sisters, wrote a New York Times bestseller about their religious convictions. She believed this level of commitment would guarantee God's blessing, even though in private she felt constant fear that she wasn't measuring up to the high standards demanded of her. In Becoming Free Indeed , Jinger shares how in her early twenties, a new family member—a brother-in-law who didn't grow up in the same tight-knit conservative circle as Jinger—caused her to examine her beliefs. He was committed to the Bible, but he didn't believe many of the things Jinger had always assumed were true. His influence, along with the help of a pastor named Jeremy Vuolo, caused Jinger to see that her life was built on rules, not God's Word. Jinger committed to studying the Bible—truly understanding it—for the first time. What resulted was an earth-shaking realization: much of what she'd always believed about God, obedience to His Word, and personal holiness wasn't in-line with what the Bible teaches. Now with a renewed faith of personal conviction, Becoming Free Indeed shares what it was like living under the tenants of Bill Gothard, the Biblical truth that changed her perspective, and how she disentangled her faith with her belief in Jesus intact.",31-Jan-23,Kindle $14.99,14.99,"Jinger Vuolo grew up on TV. From the age of 9 until 27, she appeared on her family's hit TLC reality shows, ""19 Kids and Counting"" and ""Counting On"". She is an author whose books include her personal memoir The Hope We Hold and a children's book, You Can Shine So Bright. She now lives in Los Angeles with her husband, Jeremy, and their two daughters, Felicity Nicole (4) and Evangeline Jo (1). In her free time, Jinger enjoys traveling, hiking, and anything to do with good food."
https://www.goodreads.com/book/show/124948662-a-man-of-two-faces?from_choice=true,2151,Memoir & Autobiography,"A Man of Two Faces: a Memoir, a History, a Memorial",Viet Thanh Nguyen,4.43,806,164,400,Hardcover,"With insight, humor, formal invention, and lyricism, in A Man of Two Faces Viet Thanh Nguyen rewinds the film of his own life. He expands the genre of personal memoir by acknowledging larger stories of refugeehood, colonization, and ideas about Vietnam and America, writing with his trademark sardonic wit and incisive analysis, as well as a deep emotional openness about his life as a father and a son.At the age of four, Nguyen and his family are forced to flee his hometown of Ban Mê Thuột and come to the USA as refugees. After being removed from his brother and parents and homed with a family on his own, Nguyen is later allowed to resettle into his own family in suburban San José. But there is violence hidden behind the sunny façade of what he calls AMERICA™. One Christmas Eve, when Nguyen is nine, while watching cartoons at home, he learns that his parents have been shot while working at their grocery store, the SàiGòn Mới, a place where he sometimes helps price tins of fruit with a sticker gun. Years later, as a teenager, the blood-stirring drama of the films of the Vietnam War such as Apocalypse Now throw Nguyen into an existential crisis: how can he be both American and Vietnamese, both the killer and the person being killed? When he learns about an adopted sister who has stayed back in Vietnam, and ultimately visits her, he grows to understand just how much his parents have left behind. And as his parents age, he worries increasingly about their comfort and care, and realizes that some of their older wounds are reopening,Profound in its emotions and brilliant in its thinking about cultural power, A Man of Two Faces explores the necessity of both forgetting and of memory, the promises America so readily makes and breaks, and the exceptional life story of one of the most original and important writers working today.",3-Oct-23,Kindle $9.24,9.24,"Viet Thanh Nguyen is the author of the novel The Sympathizer (Grove Press, 2015). He also authored Race and Resistance: Literature and Politics in Asian America (Oxford University Press, 2002) and co-edited Transpacific Studies: Framing an Emerging Field (University of Hawaii Press, 2014). An associate professor at the University of Southern California, he teaches in the departments of English and American Studies and Ethnicity. He has been a fellow of the American Council of Learned Societies (2011-2012), the Radcliffe Institute for Advanced Study at Harvard (2008-2009) and the Fine Arts Work Center (2004-2005). He has also received residencies, fellowships, and grants from the Luce Foundation, the Mellon Foundation, the Asian Cultural Council, the James Irvine Foundation, the Huntington Library, the Djerassi Resident Artists Program, the Bread Loaf Writers’ Conference, Creative Capital and the Warhol Foundation.His short fiction has been published in Manoa, Best New American Voices 2007, A Stranger Among Us: Stories of Cross-Cultural Collision and Connection, Narrative Magazine, TriQuarterly, the Chicago Tribune, and Gulf Coast, where his story won the 2007 Fiction Prize. His writing has been translated into Korean, Vietnamese, Japanese, and Spanish, and he has given invited lectures in China, Korea, Japan, Taiwan, and Germany. He is finishing an academic book titled War, Memory, Identity."
https://www.goodreads.com/book/show/142601047-they-called-us-exceptional?from_choice=true,2121,Memoir & Autobiography,They Called Us Exceptional: And Other Lies That Raised Us,Prachi   Gupta,4.42,"1,814",296,288,Hardcover,"An Indian American daughter reveals how the dangerous model minority myth fractured her family in this searing, brave memoir. How do we understand ourselves when the story about who we are supposed to be is stronger than our sense of self? What do we stand to gain—and lose—by taking control of our narrative? These questions propel Prachi Gupta’s heartfelt memoir and can feel particularly fraught for immigrants and their children who live under immense pressure to belong in America. Prachi Gupta’s family embodied the American a doctor father and a nurturing mother who raised two high-achieving children with one foot in the Indian American community, the other in Pennsylvania’s white suburbia. But their belonging was predicated on a powerful that Asian Americans have perfected the alchemy of middle-class life, raising tight-knit, ambitious families that are immune to hardship. Molding oneself to fit this perfect image often comes at a steep but hidden cost. In They Called Us Exceptional, Gupta articulates the dissonance, shame, and isolation of being upheld as an American success story while privately navigating traumas invisible to the outside world. Gupta addresses her mother throughout the book, weaving a deeply vulnerable personal narrative with history, postcolonial theory, and research on mental health, to show how she slowly made sense of her reality and freed herself emotionally and physically from the pervasive, reductive myth that had once defined her. But, tragically, the act that liberated Gupta was also the act that distanced her from those she loved most. By charting her family’s slow unraveling and her determination to break the cycle, Gupta shows how traditional notions of success keep us disconnected from ourselves and one another—and passionately argues why we must orient ourselves toward compassion over belonging.",22-Aug-23,Kindle $13.99,13.99,"Prachi Gupta is an award-winning journalist and former senior reporter at Jezebel. She won a Writers Guild Award for her investigative essay “Stories About My Brother.” Her work was featured in The Best American Magazine Writing 2021 and has appeared in The Atlantic, The Washington Post Magazine, Marie Claire, Salon, Elle, and elsewhere. She lives in New York City."
https://www.goodreads.com/book/show/62050250-a-living-remedy?from_choice=true,1280,Memoir & Autobiography,A Living Remedy: A Memoir,Nicole Chung,4.05,"3,841",561,256,Hardcover,"From the bestselling author of ALL YOU CAN EVER KNOW comes a searing memoir of family, class and grief—a daughter’s search to understand the lives her adoptive parents led, the life she forged as an adult, and the lives she’s lost. In this country, unless you attain extraordinary wealth, you will likely be unable to help your loved ones in all the ways you’d hoped. You will learn to live with the specific, hollow guilt of those who leave hardship behind, yet are unable to bring anyone else with them.  Nicole Chung couldn’t hightail it out of her overwhelmingly white Oregon hometown fast enough. As a scholarship student at a private university on the East Coast, no longer the only Korean she knew, she found community and a path to the life she'd long wanted. But the middle class world she begins to raise a family in – where there are big homes, college funds, nice vacations – looks very different from the middle class world she thought she grew up in, where paychecks have to stretch to the end of the week, health insurance is often lacking, and there are no safety nets. When her father dies at only sixty-seven, killed by diabetes and kidney disease, Nicole feels deep grief as well as rage, knowing that years of precarity and lack of access to healthcare contributed to his early death. And then the unthinkable happens – less than a year later, her beloved mother is diagnosed with cancer, and the physical distance between them becomes insurmountable as COVID-19 descends upon the world.  Exploring the enduring strength of family bonds in the face of hardship and tragedy,  A Living Remedy  examines what it takes to reconcile the distance between one life, one home, and another – and sheds needed light on some of the most persistent and grievous inequalities in American society.",4-Apr-23,Kindle $1.99,1.99,"Nicole Chung is the author of A Living Remedy (April 4, 2023) and the national bestseller All You Can Ever Know (2018). Named a Best Book of the Year by over twenty outlets, including NPR, The Washington Post, Time, and Library Journal, All You Can Ever Know was a finalist for the National Book Critics Circle Award and NAIBA Book of the Year, a semifinalist for the PEN Open Book Award, a Barnes & Noble Discover Great New Writers selection, and an Indies Choice Honor Book. Nicole is currently a contributing writer at The Atlantic, and her writing has also appeared in The New York Times, The New York Times Magazine, GQ, Time, The Guardian, Slate, and Vulture. Find her on Twitter, Mastodon, and Post at @nicolesjchung."
https://www.goodreads.com/book/show/61714633-the-wager?from_choice=true,40132,History & Biography,"The Wager: A Tale of Shipwreck, Mutiny and Murder",David Grann,4.23,"55,307","5,845",329,Hardcover,"From the #1 New York Times bestselling author of Killers of the Flower Moon, a page-turning story of shipwreck, survival, and savagery, culminating in a court martial that reveals a shocking truth. The powerful narrative reveals the deeper meaning of the events on the Wager, showing that it was not only the captain and crew who ended up on trial, but the very idea of empire.On January 28, 1742, a ramshackle vessel of patched-together wood and cloth washed up on the coast of Brazil. Inside were thirty emaciated men, barely alive, and they had an extraordinary tale to tell. They were survivors of His Majesty's Ship the Wager, a British vessel that had left England in 1740 on a secret mission during an imperial war with Spain. While the Wager had been chasing a Spanish treasure-filled galleon known as ""the prize of all the oceans,"" it had wrecked on a desolate island off the coast of Patagonia. The men, after being marooned for months and facing starvation, built the flimsy craft and sailed for more than a hundred days, traversing nearly 3,000 miles of storm-wracked seas. They were greeted as heroes.But then . . . six months later, another, even more decrepit craft landed on the coast of Chile. This boat contained just three castaways, and they told a very different story. The thirty sailors who landed in Brazil were not heroes - they were mutineers. The first group responded with countercharges of their own, of a tyrannical and murderous senior officer and his henchmen. It became clear that while stranded on the island the crew had fallen into anarchy, with warring factions fighting for dominion over the barren wilderness. As accusations of treachery and murder flew, the Admiralty convened a court martial to determine who was telling the truth. The stakes were life-and-death--for whomever the court found guilty could hang.The Wager is a grand tale of human behavior at the extremes told by one of our greatest nonfiction writers. Grann's recreation of the hidden world on a British warship rivals the work of Patrick O'Brian, his portrayal of the castaways' desperate straits stands up to the classics of survival writing such as The Endurance, and his account of the court martial has the savvy of a Scott Turow thriller. As always with Grann's work, the incredible twists of the narrative hold the reader spellbound.",18-Apr-23,Kindle $14.99,14.99,"David Grann is the author of the #1 New York Times bestsellers 
   Killers of the Flower Moon
and   The Lost City of Z. Killers of the Flower Moon was a finalist for The National Book Award and won an Edgar Allan Poe Award. Look for David Grann’s latest book, The Wager, coming soon!He is also the author of   The White Darkness and the collection  The Devil and Sherlock Holmes . Grann's storytelling has garnered several honors, including a George Polk Award. He lives with his wife and children in New York."
https://www.goodreads.com/book/show/101160753-the-six?from_choice=true,24315,History & Biography,The Six: The Untold Story of America's First Women Astronauts,Loren Grush,4.41,"1,241",270,432,Hardcover,"In the bestselling tradition of Hidden Figures and Code Girls, the remarkable true story of America’s first women astronauts—six extraordinary women, each making history going to orbit aboard NASA’s Space Shuttle.When NASA sent astronauts to the moon in the 1960s and 1970s the agency excluded women from the corps, arguing that only military test pilots—a group then made up exclusively of men—had the right stuff. It was an era in which women were steered away from jobs in science and deemed unqualified for space flight. Eventually, though, NASA recognized its blunder and opened the application process to a wider array of hopefuls, regardless of race or gender. From a candidate pool of 8,000 six elite women were selected in 1978—Sally Ride, Judy Resnik, Anna Fisher, Kathy Sullivan, Shannon Lucid, and Rhea Seddon.In The Six , acclaimed journalist Loren Grush shows these brilliant and courageous women enduring claustrophobic—and sometimes deeply sexist—media attention, undergoing rigorous survival training, and preparing for years to take multi-million-dollar payloads into orbit. Together, the Six helped build the tools that made the space program run. One of the group, Judy Resnik, sacrificed her life when the Space Shuttle Challenger exploded at 46,000 feet. Everyone knows of Sally Ride’s history-making first space ride, but each of the Six would make their mark.",5-Sep-23,Kindle $16.99,16.99,"Loren Grush is a space reporter for Bloomberg, where she covers everything from NASA, human spaceflight, and the booming commercial space industry to distant stars and planets. The daughter of two NASA engineers, she grew up surrounded by space shuttles and rocket scientists—literally. Prior to joining Bloomberg, she was a senior science reporter for The Verge, where she covered space and hosted her own online video series called Space Craft, a show the examined what it takes to send people into the cosmos. Loren has also published stories in Popular Science, The New York Times, Nautilus Magazine, Digital Trends, Fox News, and ABC News."
https://www.goodreads.com/book/show/65214203-killing-the-witches?from_choice=true,22698,History & Biography,"Killing the Witches: The Horror of Salem, Massachusetts",Bill O'Reilly|Martin Dugard,3.83,"4,266",511,291,Hardcover,"With over 19 million copies in print and a remarkable record of #1 New York Times, Wall Street Journal, USA Today, and Publishers Weekly bestsellers, Bill O'Reilly's Killing series is the most popular series of narrative histories in the world.Killing the Witches revisits one of the most frightening and inexplicable episodes in American history: the events of 1692 and 1693 in Salem Village, Massachusetts. What began as a mysterious affliction of two young girls who suffered violent fits and exhibited strange behavior soon spread to other young women. Rumors of demonic possession and witchcraft consumed Salem. Soon three women were arrested under suspicion of being witches--but as the hysteria spread, more than 200 people were accused. Thirty were found guilty, twenty were executed, and others died in jail or their lives were ruined.What really happened in Salem? Killing the Witches tells the horrifying story of a colonial town's madness, offering the historical context of similar episodes of community mania during that time, and exploring the evidence that emerged in the Salem trials, in contemporary accounts, and in subsequent investigations. The result is a compulsively readable book about good, evil, and how fear can overwhelm fact and reason.",26-Sep-23,Kindle $15.99,15.99,"Bill O'Reilly's success in broadcasting and publishing is unmatched. The iconic anchor of The O'Reilly Factor led the program to the status of the highest rated cable news broadcast in the nation for sixteen consecutive years. His website BillOReilly.com is followed by millions all over the world. In addition, he has authored an astonishing 12 number one ranked non-fiction books including the historical ""Killing"" series. Mr. O'Reilly currently has 17 million books in print. Bill O'Reilly has been a broadcaster for 42 years. He has been awarded three Emmys and a number of other journalism accolades. He was a national correspondent for CBS News and ABC News as well as a reporter-anchor for WCBS-TV in New York City, among other high-profile jobs. Mr. O'Reilly received two other Emmy nominations for the movies ""Killing Kennedy"" and ""Killing Jesus."" He holds a history degree from Marist College, a master’s degree in Broadcast Journalism from Boston University, and another master’s degree from Harvard's John F. Kennedy School of Government. Bill O'Reilly lives on Long Island where he was raised. His philanthropic enterprises have raised tens of millions for people in need and wounded American veterans.http://us.macmillan.com/author/billor..."
https://www.goodreads.com/book/show/62039291-king?from_choice=true,19454,History & Biography,King: A Life,Jonathan Eig,4.68,"3,108",580,688,Hardcover,"The first full biography in decades, King mixes revelatory and exhaustive new research with brisk and accessible storytelling to forge the definitive life for our times. Vividly written and exhaustively researched, Jonathan Eig’s A Life is the first major biography in decades of the civil rights icon Martin Luther King Jr.―and the first to include recently declassified FBI files. In this revelatory new portrait of the preacher and activist who shook the world, the bestselling biographer gives us an intimate view of the courageous and often emotionally troubled human being who demanded peaceful protest for his movement but was rarely at peace with himself. He casts fresh light on the King family’s origins as well as MLK’s complex relationships with his wife, father, and fellow activists. King reveals a minister wrestling with his own human frailties and dark moods, a citizen hunted by his own government, and a man determined to fight for justice even if it proved to be a fight to the death. As he follows MLK from the classroom to the pulpit to the streets of Birmingham, Selma, and Memphis, Eig dramatically re-creates the journey of a man who recast American race relations and became our only modern-day founding father―as well as the nation’s most mourned martyr. In this landmark biography, Eig gives us an MLK for our a deep thinker, a brilliant strategist, and a committed radical who led one of history’s greatest movements, and whose demands for racial and economic justice remain as urgent today as they were in his lifetime. Includes 8 pages of black-and-white photographs",16-May-23,Kindle $16.99,16.99,"Jonathan Eig is the author of six books, four of them New York Times best sellers, as well as four books for children. He is a former reporter for The Wall Street Journal. His works have been translated into more than a dozen languages.His most recent book is ""King: A Life."" His previous book, Ali: A Life,"" was the winner of the PEN Award and hailed as an ""epic"" by Joyce Carol Oates in her New York Times review.His other books are: ""Luckiest Man: The Life and Death of Lou Gehrig;"" ""Opening Day: The Story of Jackie Robinson's First Season;"" ""Get Capone;"" and ""The Birth of the Pill.""Jonathan served as consulting producer on the Ken Burns PBS documentary on Muhammad Ali."
https://www.goodreads.com/book/show/61858962-valiant-women?from_choice=true,17446,History & Biography,Valiant Women: The Extraordinary American Servicewomen Who Helped Win World War II,Lena Andrews,4.04,640,117,351,Hardcover,"A groundbreaking new history of the role of American servicewomen in WWII, illuminating their forgotten yet essential contributions to the Allies’ victory.Valiant Women is the story of the 350,000 American women who served in uniform during World War II. These incredible women served in every service branch, in every combat theater, and in nearly two-thirds of the available military occupations at the time.They were pilots, codebreakers, ordnance experts, gunnery instructors, metalsmiths, chemists, translators, parachute riggers, truck drivers, radarmen, pigeon trainers, and much more. They were directly involved in some of the most important moments of the war, from the D-Day landings to the peace negotiations in Paris. These women—who hailed from every race, creed, and walk of life—died for their country and received the nation’s highest honors. Their work, both individually and in total, was at the heart of the Allied strategy that won World War II.Yet, until now, their stories have been relegated to the dusty shelves of military archives or a passing mention in the local paper. Often the women themselves kept their stories private, even from their own families.Now,military analyst Lena Andrews corrects the record with the definitive and comprehensive historical account of American servicewomen during World War II, based on new archival research, firsthand interviews with surviving veterans, and a deep professional understanding of military history and strategy.Supplemental enhancement PDF accompanies the audiobook.",1-Aug-23,Kindle $13.99,13.99,"Lena Andrews is the author of Valiant Women: The Extraordinary American Servicewomen Who Helped Win World War II, and a military analyst at the Central Intelligence Agency. A native of Boston, Massachusetts, she received her Ph.D. in political science from the Massachusetts Institute of Technology, specializing in international relations and security studies. She has spent more than a decade in foreign policy, having previously worked at the RAND Corporation and United States Institute of Peace. Lena lives in Washington, DC and is always looking for fresh takes on old stories."
https://www.goodreads.com/book/show/55959466-black-af-history?from_choice=true,17288,History & Biography,Black AF History: The Un-Whitewashed Story of America,Michael Harriot,4.52,976,217,432,Hardcover,"From acclaimed columnist and political commentator Michael Harriot, a searingly smart and bitingly hilarious retelling of American history that corrects the record and showcases the perspectives and experiences of Black Americans.America’s backstory is a whitewashed mythology implanted in our collective memory. It is the story of the pilgrims on the Mayflower building a new nation. It is George Washington’s cherry tree and Abraham Lincoln’s log cabin. It is the fantastic tale of slaves that spontaneously teleported themselves here with nothing but strong backs and negro spirituals. It is a sugarcoated legend based on an almost true story. It should come as no surprise that the dominant narrative of American history is blighted with errors and oversights—after all, history books were written by white men with their perspectives at the forefront. It could even be said that the devaluation and erasure of the Black experience is as American as apple pie. In Black AF History, Michael Harriot presents a more accurate version of American history. Combining unapologetically provocative storytelling with meticulous research based on primary sources as well as the work of pioneering Black historians, scholars, and journalists, Harriot removes the white sugarcoating from the American story, placing Black people squarely at the center. With incisive wit, Harriot speaks hilarious truth to oppressive power, subverting conventional historical narratives with little-known stories about the experiences of Black Americans. From the African Americans who arrived before 1619 to the unenslavable bandit who inspired America’s first police force, this long overdue corrective provides a revealing look into our past that is as urgent as it is necessary. For too long, we have refused to acknowledge that American history is white history. Not this one. This history is Black AF.",19-Sep-23,Kindle $13.99,13.99,
https://www.goodreads.com/book/show/61423989-a-fever-in-the-heartland?from_choice=true,14246,History & Biography,"A Fever in the Heartland: The Ku Klux Klan's Plot to Take Over America, and the Woman Who Stopped Them",Timothy Egan,4.40,"14,489","2,304",432,Hardcover,"A historical thriller by the Pulitzer and National Book Award-winning author that tells the riveting story of the Klan's rise to power in the 1920s, the cunning con man who drove that rise, and the woman who stopped them. The Roaring Twenties--the Jazz Age--has been characterized as a time of Gatsby frivolity. But it was also the height of the uniquely American hate group, the Ku Klux Klan. Their domain was not the old Confederacy, but the Heartland and the West. They hated Blacks, Jews, Catholics and immigrants in equal measure, and took radical steps to keep these people from the American promise. And the man who set in motion their takeover of great swaths of America was a charismatic charlatan named D.C. Stephenson. Stephenson was a magnetic presence whose life story changed with every telling. Within two years of his arrival in Indiana, he’d become the Grand Dragon of the state and the architect of the strategy that brought the group out of the shadows – their message endorsed from the pulpits of local churches, spread at family picnics and town celebrations. Judges, prosecutors, ministers, governors and senators across the country all proudly proclaimed their membership. But at the peak of his influence, it was a seemingly powerless woman – Madge Oberholtzer – who would reveal his secret cruelties, and whose deathbed testimony finally brought the Klan to their knees. A FEVER IN THE HEARTLAND marries a propulsive drama to a powerful and page-turning reckoning with one of the darkest threads in American history.",4-Apr-23,Kindle $14.99,14.99,"Timothy Egan is a Pulitzer Prize winning author of nine books, including THE WORST HARD TIME, which won the National Book Award. His latest book, A PILGRIMAGE TO ETERNITY, is a personal story, a journey over an ancient trail, and a history of Christianity. He also writes a biweekly opinion column for The New York Times. HIs book on the photographer Edward Curtis, SHORT NIGHTS OF THE SHADOW CATCHER, won the Carnegie Medal for best nonfiction. His Irish-American book, THE IMMORTAL IRISHMAN, was a New York Times bestseller. A third-generation native of the Pacific Northwest, he lives in Seattle."
